TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
10	-5.482400894165039	-23.0764102935791	-24.4862003326416	0.7351820241914317	0.24526745190575466	-0.3374997368817889	0.5342707141011669	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_10.png
11	-0.9840838313102722	-21.032970428466797	-24.356290817260742	0.6587235811623244	0.30418006710000595	-0.33259705190863853	0.6024424714953296	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_11.png
12	0.913700520992279	-16.619747161865234	-24.337947845458984	0.5969218221131558	0.3690349305154634	-0.3574920230102889	0.6161955954310029	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_12.png
13	0.3400152921676636	-12.542455673217773	-24.34724998474121	0.5623298932776601	0.4192324117304659	-0.3992830439046987	0.5904255473225991	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_13.png
14	-0.011519051156938076	-8.675073623657227	-24.43255043029785	0.5099165069535875	0.4812396180620918	-0.4334439313148788	0.5661448086399862	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_14.png
15	0.5333380103111267	-4.816277503967285	-24.264801025390625	0.3301724863066375	-0.618453907471504	-0.320573586824525	-0.6369721101035587	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_15.png
16	0.48259273171424866	-0.9390546679496765	-24.28343391418457	0.5266618809271191	-0.4629322145938648	-0.4270399969394164	-0.5709272010366226	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_16.png
17	0.16780659556388855	2.8927934169769287	-24.33970832824707	0.5724131858722293	-0.4055114234538908	-0.3885077695545944	-0.5974657672902424	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_17.png
18	0.3228439390659332	6.788034439086914	-24.370691299438477	0.6041993767524783	-0.35720855763706905	-0.34694547566966955	-0.6220723401623869	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_18.png
19	0.4400305151939392	10.659040451049805	-24.378028869628906	0.627399892659	-0.31564360979258066	-0.30874633224400555	-0.6414157689162767	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_19.png
20	0.2817361354827881	14.508515357971191	-24.384838104248047	0.6444166315962477	-0.28032295936134854	-0.2753809581985061	-0.6559813802530636	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_20.png
21	1.5224148035049438	18.95138168334961	-24.32371711730957	0.6337193523286029	-0.2565967405857732	-0.23541015554198444	-0.6907531786916887	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_21.png
22	6.22969913482666	20.7781982421875	-24.43616485595703	0.5845602910268427	-0.25662064546881497	-0.20197245991683482	-0.7427262186761178	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_22.png
23	10.756999015808105	18.803180694580078	-24.347084045410156	0.5186917122698332	-0.2751891711740165	-0.18091348607474314	-0.7889867795137192	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_23.png
24	12.605552673339844	14.389413833618164	-24.343830108642578	0.45776519349142497	-0.31081320501458476	-0.1746940008115217	-0.8144496210919274	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_24.png
25	12.06649112701416	10.319625854492188	-24.370676040649414	0.41006968223263984	-0.34995673120683213	-0.17414969010719525	-0.8240418845132927	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_25.png
26	11.697615623474121	6.434224605560303	-24.37401580810547	0.34662477726864094	-0.3940802571032032	-0.16352148200605304	-0.8353518657832053	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_26.png
27	12.247828483581543	2.598315954208374	-24.266366958618164	0.26174565290005614	-0.4400204353707211	-0.1357866935036849	-0.8481940836338231	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_27.png
28	12.202472686767578	-1.2946059703826904	-24.29781150817871	0.15086360408281363	-0.47939649056994815	-0.0840542467336341	-0.8604382961017036	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_28.png
29	11.878144264221191	-5.187421798706055	-24.35579490661621	0.017949610816503616	-0.4982471832102016	-0.010317861384419773	-0.8667878042699307	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_29.png
30	12.023744583129883	-9.045527458190918	-24.4000186920166	0.11808730046896343	0.48683877273115517	-0.06662321870589318	0.8629048299568396	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_30.png
31	12.161497116088867	-12.899473190307617	-24.37879180908203	0.23562915757071587	0.4513276363033535	-0.12488087867572628	0.8515791395710214	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_31.png
32	11.997651100158691	-16.741140365600586	-24.367277145385742	0.3269634214313507	0.4060129781239807	-0.15830830604719706	0.8385623786441102	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_32.png
