TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
10	12.468035999999998	-16.1455728	-22.530984	0.31393087988836915	0.3945017116342971	-0.14548521440091886	0.8512636809830681	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_10.png
11	6.724972800000001	-10.2135432	-9.4150392	0.28520746013561493	0.30460662041811115	-0.09613639314210072	0.9036754425091323	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_11.png
12	11.8403712	-11.9073528	-8.7770928	0.24082635154457502	0.19032707922913622	-0.04822272505898653	0.9505013624933529	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_12.png
13	12.683378399999999	-11.403739200000002	-9.036384	0.21202283387390156	0.19284001615689456	-0.042719264243984055	0.9570967090880322	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_13.png
14	19.7286432	-0.6200796000000001	-8.605968	0.1194403135560999	-0.1297141009795312	-0.01574171508231225	-0.9842054978056969	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_14.png
15	15.7113768	1.15626	-9.331879200000001	0.1954239365987941	-0.16936681710406598	-0.03428546772238144	-0.9653749908565717	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_15.png
16	18.2290752	6.899524800000001	-18.83952	0.2797998197747577	-0.290843287718429	-0.08937041742424306	-0.910568597818179	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_16.png
17	15.601151999999999	11.2010136	-21.792456000000005	0.37479732915162883	-0.3077682663602699	-0.13346333747675712	-0.864287680018618	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_17.png
18	24.4205472	9.643905600000002	-17.538864	0.26627157364473947	-0.22120486537485293	-0.06292392611352085	-0.9360600601060316	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_18.png
19	21.3427872	17.372040000000002	-7.5967416000000005	0.3972399730768573	-0.0647003016214921	-0.02808911351190474	-0.9150001510721738	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_19.png
20	9.360657600000001	14.4737376	-7.9002336	0.5330079809702303	-0.08938387139347605	-0.05675357149456536	-0.8394593783378468	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_20.png
21	6.142147200000001	28.366464	-7.117471200000001	0.6396117635559813	-0.04404878840033899	-0.036754240387812734	-0.7665543829206017	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_21.png
22	-2.1173712000000005	19.817448000000002	-12.973195200000001	0.7232358821729007	-0.12430400924182931	-0.1350341413508062	-0.6657658392360213	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_22.png
23	1.41949584	18.558288	-23.639952	0.6435051869509539	-0.2512777784136516	-0.2366834794688755	-0.6831848088103424	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_23.png
24	0.29272924800000005	16.068864	-23.197944	0.6532855587097722	-0.2605883671738967	-0.25683486701923236	-0.6628329599213638	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_24.png
25	-1.01142552	11.263476	-21.012096000000003	0.667867008658007	-0.2723633804698012	-0.28896269250708023	-0.6295017156960946	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_25.png
26	-0.28354704000000003	12.4315464	-9.6970944	0.7013894452790153	-0.12231214374730764	-0.12412455092338207	-0.6911480893420758	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_26.png
